,0,1,2,3,4
41422,290,6678,2018-09-14,70.0,1
41423,1913,15109,2018-09-14,0.0004389696,1
41424,1519,10386,2018-09-14,1.495,1
41425,897,13767,2018-09-14,106.9998635,1
41426,2053,15110,2018-09-14,0.034306,1
41427,411,2538,2018-09-14,20.0,1
41428,2053,15110,2018-09-14,0.020121,1
41429,2053,15111,2018-09-14,0.049975,1
41430,1519,8200,2018-09-14,2.069,1
41431,1334,15112,2018-09-14,10.0,1
41432,1334,15105,2018-09-14,0.31,1
41433,2053,15113,2018-09-14,0.047521,1
41434,2053,15114,2018-09-14,0.76915551,1
41435,290,13701,2018-09-14,6.0,1
41436,1334,15115,2018-09-14,0.32,1
41437,654,4901,2018-09-14,130.0,1
41438,851,9710,2018-09-14,6.480863500000001,1
41439,290,5320,2018-09-14,6.0,1
41440,1519,15116,2018-09-14,0.0185519295,1
41441,1519,15116,2018-09-14,0.0205575435,1
41442,1519,15117,2018-09-14,1.421,1
41443,2053,14951,2018-09-14,0.84241189,1
41444,2429,4400,2018-09-14,4.1589610528056006e-05,1
41445,1519,15118,2018-09-14,0.02050326,1
41446,654,12745,2018-09-14,200.00000000000003,1
41447,1334,6362,2018-09-14,7.000000000000001,1
41448,16,4449,2018-09-14,6.035,1
41449,654,1661,2018-09-14,5.0,1
41450,1519,15119,2018-09-14,0.0206018235,1
41451,1519,15120,2018-09-14,2.1710000000000003,1
41452,1334,15121,2018-09-14,21.0,1
41453,897,13767,2018-09-14,49.9998635,1
41454,2053,15122,2018-09-14,1.6751171,1
41455,1519,15123,2018-09-14,29.860000000000003,1
41456,1519,13154,2018-09-14,0.02026917,1
41457,2786,6926,2018-09-14,100.0,1
41458,1519,15124,2018-09-14,0.009,1
41459,290,12906,2018-09-14,7.000000000000001,1
41460,2053,15125,2018-09-14,0.02,1
41461,1519,15126,2018-09-14,0.020874672,1
41462,593,1421,2018-09-14,3.5900000000000003,1
41463,1519,15127,2018-09-14,0.196,1
41464,2053,15128,2018-09-14,0.02,1
41465,1519,15129,2018-09-14,0.01603152,1
41466,1334,15130,2018-09-14,10.1,1
41467,1519,15131,2018-09-14,0.0195884325,1
41468,1519,15129,2018-09-14,0.021945168,1
41469,2073,15132,2018-09-14,0.0045,1
41470,290,6678,2018-09-14,13.000000000000002,1
41471,2053,15133,2018-09-14,0.30291713,1
41472,2053,15134,2018-09-14,0.02,1
41473,1334,14436,2018-09-14,5.44,1
41474,897,13767,2018-09-14,49.9998635,1
41475,2053,14803,2018-09-14,0.302846,1
41476,290,15135,2018-09-14,7.000000000000001,1
41477,1239,15136,2018-09-14,0.01,1
41478,1519,15137,2018-09-14,0.02006478,1
41479,2787,15138,2018-09-14,0.003,1
41480,1519,15137,2018-09-14,0.0205663995,1
41481,1519,15139,2018-09-14,0.0212704515,1
41482,1519,15140,2018-09-14,2.272,1
41483,1519,15141,2018-09-14,2.495,1
41484,1519,15140,2018-09-14,2.313,1
41485,1519,15142,2018-09-14,0.43470782203,1
41486,1519,15143,2018-09-14,0.021945168,1
41487,654,12745,2018-09-14,100.0,1
41488,917,6961,2018-09-14,1.24260867,1
41489,2053,15144,2018-09-14,0.0111,1
41490,1886,7101,2018-09-14,0.1,1
41491,1886,11599,2018-09-14,0.1,1
41492,2788,4378,2018-09-14,0.5071297,1
41493,1929,6961,2018-09-14,0.5900000000000001,1
41494,1519,15145,2018-09-14,0.0138397005,1
41495,1621,10331,2018-09-14,0.10733991,1
41496,1519,15146,2018-09-14,0.02006478,1
41497,2053,15147,2018-09-15,0.045176,1
41498,1519,15148,2018-09-15,0.14,1
41499,1519,15149,2018-09-15,0.142,1
41500,290,6678,2018-09-15,43.0,1
41501,897,13767,2018-09-15,55.699863500000006,1
41502,1519,15150,2018-09-15,8.61701667717465,1
41503,1519,15151,2018-09-15,0.0198,1
41504,1519,14955,2018-09-15,5.229,1
41505,2053,15082,2018-09-15,16.36487181,1
41506,897,13767,2018-09-15,49.9998635,1
41507,1519,15152,2018-09-15,0.195,1
41508,1334,15153,2018-09-15,0.5,1
41509,2053,15154,2018-09-15,0.26869,1
41510,1519,15155,2018-09-15,0.021945168,1
41511,1519,15156,2018-09-15,0.02005614,1
41512,290,15157,2018-09-15,2.0,1
41513,1519,14955,2018-09-15,1.108,1
41514,1519,15156,2018-09-15,0.0205575435,1
41515,654,12745,2018-09-15,100.0,1
41516,897,13767,2018-09-15,104.9998635,1
41517,290,6678,2018-09-15,48.0,1
41518,1519,15158,2018-09-15,0.02140992,1
41519,897,13767,2018-09-15,49.9998635,1
41520,897,13767,2018-09-15,49.9998635,1
41521,1519,15159,2018-09-15,0.095,1
41522,897,13767,2018-09-15,49.9998635,1
41523,290,5370,2018-09-15,2.0,1
41524,290,5118,2018-09-15,18.0,1
41525,1334,15160,2018-09-15,17.0,1
41526,290,4887,2018-09-15,94.0,1
41527,2053,15161,2018-09-15,59.99100000000001,1
41528,1334,15162,2018-09-15,1.0,1
41529,1334,15163,2018-09-15,0.5,1
41530,654,2314,2018-09-15,6.500000000000001,1
41531,192,7141,2018-09-15,280.0,1
41532,192,7141,2018-09-15,280.0,1
41533,2053,15164,2018-09-15,0.28121156,1
41534,654,12745,2018-09-15,150.0,1
41535,2789,10752,2018-09-15,9.221689413500552,1
41536,1913,15165,2018-09-15,0.0003840984,1
41537,2053,15166,2018-09-15,24.99,1
41538,654,4887,2018-09-15,100.0,1
41539,290,15167,2018-09-15,13.000000000000002,1
41540,290,5090,2018-09-15,6.0,1
41541,2177,15168,2018-09-15,3.0500000000000003,1
41542,2177,15169,2018-09-15,10.0,1
41543,290,4887,2018-09-15,128.0,1
41544,608,1844,2018-09-15,2.61737,1
41545,2053,13777,2018-09-15,2.05830301,1
41546,654,12745,2018-09-15,300.0,1
41547,2073,15170,2018-09-15,0.0045,1
41548,2053,13777,2018-09-15,0.96331907,1
41549,1519,14955,2018-09-15,2.572,1
41550,654,3006,2018-09-15,13.000000000000002,1
41551,290,5090,2018-09-15,50.00000000000001,1
41552,1334,15171,2018-09-15,4.0,1
41553,1519,15038,2018-09-15,4.679,1
41554,2053,13008,2018-09-15,8.8129319,1
41555,1334,14403,2018-09-15,100.0,1
41556,290,15172,2018-09-15,1.0,1
41557,1913,15173,2018-09-15,0.0003840984,1
41558,897,13767,2018-09-15,46.9998635,1
41559,654,1726,2018-09-15,3.0,1
41560,1519,15174,2018-09-15,0.7190000000000001,1
41561,2053,15175,2018-09-15,0.02,1
41562,2053,15176,2018-09-15,0.02,1
41563,2053,15177,2018-09-15,0.02,1
41564,2053,15178,2018-09-15,0.02,1
41565,2053,15179,2018-09-15,0.02,1
41566,2053,15180,2018-09-15,0.02,1
41567,2053,15181,2018-09-15,0.02,1
41568,2053,15182,2018-09-15,0.02,1
41569,2053,15183,2018-09-15,0.02,1
41570,2053,15184,2018-09-15,0.02,1
41571,2053,15185,2018-09-15,0.02,1
41572,2053,15186,2018-09-15,30.000000000000004,1
41573,2780,15060,2018-09-15,0.06552,1
41574,1334,15187,2018-09-15,50.00000000000001,1
41575,290,13109,2018-09-15,15.000000000000002,1
41576,290,15188,2018-09-15,1.0,1
41577,2177,15189,2018-09-15,10.0,1
41578,2177,15190,2018-09-15,10.0,1
41579,2053,15191,2018-09-15,0.02,1
41580,2053,15192,2018-09-15,0.02,1
41581,2053,15193,2018-09-15,0.02,1
41582,2053,15194,2018-09-15,0.02,1
41583,2053,15195,2018-09-15,0.02,1
41584,2053,15196,2018-09-15,0.02,1
41585,2053,15197,2018-09-15,0.02,1
41586,2053,15198,2018-09-15,0.02,1
41587,2053,15199,2018-09-15,0.02,1
41588,2053,15200,2018-09-15,0.02,1
41589,1519,12276,2018-09-15,0.0200907,1
41590,290,10559,2018-09-15,50.00000000000001,1
41591,2053,15201,2018-09-15,0.13289999,1
41592,290,10559,2018-09-15,50.00000000000001,1
41593,2053,14956,2018-09-15,1.1993284000000002,1
41594,2073,15202,2018-09-15,0.0045,1
41595,2053,15203,2018-09-15,0.02,1
41596,2053,15204,2018-09-15,0.02,1
41597,2053,15205,2018-09-15,0.02,1
41598,2053,15206,2018-09-15,0.02,1
41599,2053,15199,2018-09-15,0.02,1
41600,1519,15207,2018-09-15,0.105,1
41601,2053,15208,2018-09-15,0.02,1
41602,2053,15209,2018-09-15,0.02,1
41603,2053,15210,2018-09-15,0.02,1
41604,2053,15211,2018-09-15,0.02,1
41605,2053,15212,2018-09-15,0.02,1
41606,2053,15213,2018-09-15,0.02,1
41607,2053,15214,2018-09-15,0.02,1
41608,2053,15215,2018-09-15,0.02,1
41609,2053,15216,2018-09-15,0.02,1
41610,2053,15217,2018-09-15,0.02,1
41611,2053,15218,2018-09-15,0.02,1
41612,2053,15219,2018-09-15,0.02,1
41613,2053,15220,2018-09-15,0.02,1
41614,2053,13916,2018-09-15,0.02,1
41615,2053,15221,2018-09-15,0.02,1
41616,2053,15222,2018-09-15,0.02,1
41617,2053,15223,2018-09-15,0.02,1
41618,2053,15224,2018-09-15,0.02,1
41619,2053,15225,2018-09-15,0.02,1
41620,2053,15226,2018-09-15,0.02,1
41621,1913,15227,2018-09-15,0.000548712,1
41622,1886,15228,2018-09-15,0.089,1
41623,1519,15207,2018-09-15,1.555178839408604,1
41624,2053,15229,2018-09-15,0.02,1
41625,2053,15229,2018-09-15,0.02,1
41626,2053,15230,2018-09-15,0.6908000000000001,1
41627,2053,15033,2018-09-16,4.2228330000000005,1
41628,1621,7196,2018-09-16,28.698243820000005,1
41629,1334,15231,2018-09-16,0.5,1
41630,1334,15232,2018-09-16,0.2,1
41631,1334,15089,2018-09-16,1.0,1
41632,2053,15233,2018-09-16,0.02,1
41633,1519,15234,2018-09-16,1.995,1
41634,1519,15235,2018-09-16,9.825,1
41635,1519,15235,2018-09-16,2.4450000000000003,1
41636,654,12745,2018-09-16,100.0,1
41637,1334,15236,2018-09-16,0.5,1
41638,2053,15237,2018-09-16,0.57126666,1
41639,6,7145,2018-09-16,0.2000310442877049,1
41640,290,15238,2018-09-16,67.0,1
41641,2053,15239,2018-09-16,0.02,1
41642,1334,14937,2018-09-16,14.000000000000002,1
41643,290,2650,2018-09-16,5.0,1
41644,1519,15240,2018-09-16,0.02140992,1
41645,654,12743,2018-09-16,170.0,1
41646,290,15241,2018-09-16,29.000000000000004,1
41647,290,15241,2018-09-16,29.000000000000004,1
41648,290,7526,2018-09-16,6.0,1
41649,654,7526,2018-09-16,10.0,1
41650,290,15242,2018-09-16,2.0,1
41651,290,15241,2018-09-16,32.0,1
41652,2177,15243,2018-09-16,2.8000000000000003,1
41653,2053,15244,2018-09-16,0.02,1
41654,2053,15245,2018-09-16,0.02,1
41655,2053,15246,2018-09-16,0.02,1
41656,2053,15247,2018-09-16,0.02,1
41657,2053,15248,2018-09-16,0.02,1
41658,2053,15249,2018-09-16,0.02,1
41659,2053,15250,2018-09-16,0.02,1
41660,2053,15251,2018-09-16,0.02,1
41661,290,15157,2018-09-16,1.0,1
41662,1519,15252,2018-09-16,0.025070175,1
41663,1334,15253,2018-09-16,1.0,1
41664,2053,15254,2018-09-16,0.02,1
41665,2053,15255,2018-09-16,0.02,1
41666,2053,15256,2018-09-16,0.02,1
41667,2053,15257,2018-09-16,0.02,1
41668,2053,15258,2018-09-16,0.02,1
41669,2053,15259,2018-09-16,0.02,1
41670,2053,15260,2018-09-16,0.02,1
41671,2053,15261,2018-09-16,0.02,1
41672,2053,15262,2018-09-16,0.02,1
41673,2053,15263,2018-09-16,0.02,1
41674,2053,15264,2018-09-16,0.02,1
41675,2053,15265,2018-09-16,0.02,1
41676,2053,15266,2018-09-16,0.02,1
41677,2053,15267,2018-09-16,0.02,1
41678,2053,15268,2018-09-16,0.02,1
41679,2053,15269,2018-09-16,0.02,1
41680,2053,15270,2018-09-16,0.02,1
41681,2053,15271,2018-09-16,0.02,1
41682,2053,15272,2018-09-16,0.02,1
41683,2053,15273,2018-09-16,0.02,1
41684,2053,15274,2018-09-16,0.02,1
41685,2053,15275,2018-09-16,0.02,1
41686,2053,15276,2018-09-16,0.02,1
41687,2053,15277,2018-09-16,0.02,1
41688,2053,15278,2018-09-16,0.02,1
41689,2053,15279,2018-09-16,0.02,1
41690,2053,15280,2018-09-16,0.02,1
41691,1334,12183,2018-09-16,2.0,1
41692,290,15281,2018-09-16,1.0,1
41693,2053,15282,2018-09-16,0.02,1
41694,2053,15283,2018-09-16,0.02,1
41695,2053,15284,2018-09-16,0.02,1
41696,2053,15285,2018-09-16,0.02,1
41697,2053,15286,2018-09-16,0.02,1
41698,2053,15287,2018-09-16,0.02,1
41699,2053,15288,2018-09-16,0.02,1
41700,1334,15289,2018-09-16,2.0,1
41701,1519,14314,2018-09-16,2.624,1
41702,1334,15290,2018-09-16,1.0,1
41703,2053,15291,2018-09-16,0.02,1
41704,2053,15292,2018-09-16,0.02,1
41705,851,9710,2018-09-16,97.999937,1
41706,1334,7277,2018-09-16,40.0,1
41707,654,13938,2018-09-16,100.0,1
41708,290,15089,2018-09-16,3.0,1
41709,2086,5087,2018-09-16,0.000391,1
41710,2053,14028,2018-09-16,0.02,1
41711,2053,15293,2018-09-16,0.02,1
41712,2053,15294,2018-09-16,0.02,1
41713,2053,15295,2018-09-16,0.02,1
41714,2053,15296,2018-09-16,0.02,1
41715,2053,15297,2018-09-16,0.02,1
41716,2053,15298,2018-09-16,0.02,1
41717,2053,15299,2018-09-16,0.02,1
41718,2053,15300,2018-09-16,0.02,1
41719,2053,15301,2018-09-16,0.02,1
41720,2053,15302,2018-09-16,0.02,1
41721,2053,15303,2018-09-16,0.02,1
41722,2053,15304,2018-09-16,0.02,1
41723,2053,15305,2018-09-16,0.02,1
41724,1519,15306,2018-09-16,1.015,1
41725,2053,15307,2018-09-16,3.2671164000000004,1
41726,2053,15308,2018-09-16,0.02,1
41727,2053,15309,2018-09-16,0.02,1
41728,2053,15310,2018-09-16,0.02,1
41729,2053,15311,2018-09-16,0.02,1
41730,2053,15312,2018-09-16,0.02,1
41731,2053,15313,2018-09-16,0.02,1
41732,2053,15314,2018-09-16,0.02,1
41733,2053,15315,2018-09-16,0.02,1
41734,2053,15316,2018-09-16,0.02,1
41735,2053,15317,2018-09-16,0.02,1
41736,2053,15318,2018-09-16,0.02,1
41737,2053,15319,2018-09-16,0.02,1
41738,2053,15320,2018-09-16,0.02,1
41739,2053,15321,2018-09-16,0.02,1
41740,2053,15322,2018-09-16,0.02,1
41741,2053,15323,2018-09-16,0.02,1
41742,2053,15324,2018-09-16,0.02,1
41743,2053,15325,2018-09-16,0.02,1
41744,2053,15326,2018-09-16,0.02,1
41745,2053,14978,2018-09-16,9.1,1
41746,2053,15033,2018-09-16,2.9694785,1
41747,1519,14314,2018-09-16,2.5820000000000003,1
41748,2053,14978,2018-09-16,7.920000000000001,1
41749,1334,15327,2018-09-16,2.0,1
41750,2053,15328,2018-09-16,0.02,1
41751,2053,15329,2018-09-16,0.02,1
41752,2053,15330,2018-09-16,0.02,1
41753,2053,15331,2018-09-16,0.02,1
41754,2053,15332,2018-09-16,0.02,1
41755,2053,15333,2018-09-16,0.02,1
41756,2053,15334,2018-09-16,0.02,1
41757,2053,15335,2018-09-16,0.02,1
41758,2053,15336,2018-09-16,0.02,1
41759,2053,15337,2018-09-16,0.02,1
41760,2053,15338,2018-09-16,0.02,1
41761,2053,15339,2018-09-16,0.02,1
41762,2053,15340,2018-09-16,0.02,1
41763,2053,15341,2018-09-16,0.02,1
41764,2053,15342,2018-09-16,0.02,1
41765,2053,15343,2018-09-16,0.02,1
41766,2053,15344,2018-09-16,0.02,1
41767,2053,15345,2018-09-16,0.02,1
41768,2053,15346,2018-09-16,0.02,1
41769,2053,15347,2018-09-16,0.02,1
41770,2053,15348,2018-09-16,0.02,1
41771,2053,15349,2018-09-16,0.02,1
41772,2053,15350,2018-09-16,0.02,1
41773,2053,15351,2018-09-16,0.02,1
41774,2053,15352,2018-09-16,0.02,1
41775,2053,15353,2018-09-16,0.02,1
41776,2053,15354,2018-09-16,0.02,1
41777,2053,15355,2018-09-16,0.02,1
41778,2053,15356,2018-09-16,0.02,1
41779,2053,15357,2018-09-16,0.02,1
41780,2053,15358,2018-09-16,0.02,1
41781,2053,15359,2018-09-16,0.02,1
41782,2053,15360,2018-09-16,0.02,1
41783,2053,15361,2018-09-16,0.02,1
41784,2053,15362,2018-09-16,0.02,1
41785,2053,15363,2018-09-16,2.0,1
41786,2053,15364,2018-09-16,2.81918712,1
41787,1519,15365,2018-09-16,0.025167375,1
41788,2053,15366,2018-09-16,0.02,1
41789,2053,15367,2018-09-16,0.02,1
41790,2053,15368,2018-09-16,0.02,1
41791,2053,15369,2018-09-16,0.02,1
41792,2053,15370,2018-09-16,0.02,1
41793,2053,15371,2018-09-16,0.02,1
41794,2053,15372,2018-09-16,0.02,1
41795,2053,15373,2018-09-16,0.02,1
41796,2053,15374,2018-09-16,0.02,1
41797,2053,15375,2018-09-16,0.02,1
41798,2053,15376,2018-09-16,0.02,1
41799,2053,15377,2018-09-16,0.02,1
41800,2053,15378,2018-09-16,0.02,1
41801,2053,15379,2018-09-16,0.02,1
41802,2053,15380,2018-09-16,0.02,1
41803,2053,15381,2018-09-16,0.02,1
41804,2053,14387,2018-09-16,0.02,1
41805,2053,15382,2018-09-16,0.02,1
41806,2053,15383,2018-09-16,0.02,1
41807,2053,15384,2018-09-16,0.02,1
41808,2053,15385,2018-09-16,0.02,1
41809,2053,15386,2018-09-16,0.02,1
41810,2053,15387,2018-09-16,0.02,1
41811,2053,15388,2018-09-16,0.02,1
41812,2053,15389,2018-09-16,0.02,1
41813,2053,15390,2018-09-16,0.02,1
41814,2053,15391,2018-09-16,0.02,1
41815,2053,15392,2018-09-16,0.1266491,1
41816,2053,15393,2018-09-16,0.02,1
41817,2053,15394,2018-09-16,0.02,1
41818,2053,15395,2018-09-16,0.02,1
41819,2053,15396,2018-09-16,0.02,1
41820,2053,15397,2018-09-16,0.02,1
41821,2053,15398,2018-09-16,0.02,1
41822,2053,15399,2018-09-16,0.02,1
41823,2053,15400,2018-09-16,0.02,1
41824,2053,15401,2018-09-16,0.02,1
41825,2053,15402,2018-09-16,0.02,1
41826,2053,15403,2018-09-16,0.02,1
41827,290,15404,2018-09-16,15.000000000000002,1
41828,1519,15405,2018-09-16,0.0125404875,1
41829,2053,15406,2018-09-16,0.02,1
41830,2053,15407,2018-09-16,0.02,1
41831,2053,15408,2018-09-16,0.02,1
41832,2053,15409,2018-09-16,4.40627323,1
41833,192,3601,2018-09-16,100.0,1
41834,1913,15410,2018-09-16,0.0004389696,1
41835,1334,15411,2018-09-16,0.5,1
41836,1519,14314,2018-09-16,2.672,1
41837,1519,15412,2018-09-16,0.5589524691701,1
41838,1519,15413,2018-09-16,4.985,1
41839,1334,15414,2018-09-16,1.0,1
41840,290,7266,2018-09-16,66.22500000000001,1
41841,290,13486,2018-09-16,50.00000000000001,1
41842,192,2732,2018-09-16,500.00000000000006,1
41843,2053,15415,2018-09-16,0.02,1
41844,1519,15416,2018-09-16,0.0206018235,1
41845,1519,14038,2018-09-16,0.021945168,1
41846,2053,15417,2018-09-16,1.14463621,1
41847,2073,15418,2018-09-16,0.0045,1
41848,1519,15419,2018-09-16,0.02036286,1
41849,503,15420,2018-09-16,0.02243217,1
41850,2073,15421,2018-09-16,0.0045,1
41851,1913,15422,2018-09-16,0.0004389696,1
41852,1913,15422,2018-09-16,0.0004389696,1
41853,1913,15422,2018-09-16,0.0004389696,1
41854,1519,15423,2018-09-16,0.0205663995,1
41855,2053,15424,2018-09-16,0.36706,1
41856,1519,13180,2018-09-16,0.0200907,1
41857,2790,7198,2018-09-16,0.08727977,1
41858,2053,15425,2018-09-16,0.01832,1
41859,1519,14962,2018-09-17,0.0208719315,1
41860,1519,15426,2018-09-17,0.021945168,1
41861,1519,15427,2018-09-17,0.021945168,1
41862,1519,15428,2018-09-17,7.995000000000001,1
41863,1519,15429,2018-09-17,0.0096,1
41864,2053,15430,2018-09-17,0.02,1
41865,1519,15431,2018-09-17,0.0123,1
41866,2053,15432,2018-09-17,0.08,1
41867,1519,15433,2018-09-17,4.016,1
41868,1519,15434,2018-09-17,8.979000000000001,1
41869,2053,15435,2018-09-17,0.02,1
41870,2791,3629,2018-09-17,0.0470852,1
41871,2792,4290,2018-09-17,0.23292146,1
41872,2053,15424,2018-09-17,0.37041496,1
41873,2053,15436,2018-09-17,0.02,1
41874,2053,15437,2018-09-17,0.02,1
41875,2053,15438,2018-09-17,0.02,1
41876,2053,15439,2018-09-17,0.02,1
41877,2053,15440,2018-09-17,0.02,1
41878,2053,15441,2018-09-17,0.02,1
41879,2053,15442,2018-09-17,0.02,1
41880,2053,15443,2018-09-17,0.02,1
41881,2053,14903,2018-09-17,0.02,1
41882,2053,15444,2018-09-17,0.02,1
41883,2053,15398,2018-09-17,0.02,1
41884,2053,15445,2018-09-17,0.02,1
41885,2053,15446,2018-09-17,0.02,1
41886,2053,15447,2018-09-17,0.02,1
41887,2053,15448,2018-09-17,0.02,1
41888,2053,15449,2018-09-17,0.02,1
41889,2053,15450,2018-09-17,0.02,1
41890,2053,15451,2018-09-17,0.02,1
41891,2053,15452,2018-09-17,0.02,1
41892,2053,15453,2018-09-17,0.02,1
41893,2053,15454,2018-09-17,0.02,1
41894,2053,15455,2018-09-17,0.02,1
41895,2053,15456,2018-09-17,0.02,1
41896,897,13767,2018-09-17,24.999916,1
41897,2053,15457,2018-09-17,0.02,1
41898,2053,15458,2018-09-17,0.02,1
41899,2053,15459,2018-09-17,0.02,1
41900,2053,15460,2018-09-17,0.02,1
41901,2053,15461,2018-09-17,0.02,1
41902,2053,15462,2018-09-17,0.02,1
41903,2053,15463,2018-09-17,0.02,1
41904,2053,15464,2018-09-17,0.02,1
41905,2053,15465,2018-09-17,0.02,1
41906,2053,15466,2018-09-17,0.02,1
41907,2053,15467,2018-09-17,0.02,1
41908,2053,15468,2018-09-17,0.02,1
41909,2053,15469,2018-09-17,0.02,1
41910,2053,15470,2018-09-17,0.02,1
41911,2053,15471,2018-09-17,0.02,1
41912,2053,15472,2018-09-17,0.02,1
41913,2053,15473,2018-09-17,0.02,1
41914,2053,15474,2018-09-17,0.02,1
41915,2053,15475,2018-09-17,0.02,1
41916,2053,15476,2018-09-17,0.02,1
41917,2053,15477,2018-09-17,0.02,1
41918,2053,15478,2018-09-17,0.02,1
41919,2053,15479,2018-09-17,0.02,1
41920,2053,15480,2018-09-17,0.02,1
41921,2053,15481,2018-09-17,0.02,1
41922,2053,15482,2018-09-17,0.02,1
41923,2053,15483,2018-09-17,0.02,1
41924,2053,15484,2018-09-17,0.02,1
41925,2053,15485,2018-09-17,0.02,1
41926,2053,15486,2018-09-17,0.02,1
41927,2053,15487,2018-09-17,0.02,1
41928,2053,15488,2018-09-17,0.02,1
41929,2053,15489,2018-09-17,0.02,1
41930,2053,15490,2018-09-17,0.02,1
41931,2053,15491,2018-09-17,0.02,1
41932,2053,15492,2018-09-17,0.02,1
41933,2053,15493,2018-09-17,0.02,1
41934,2053,15494,2018-09-17,0.02,1
41935,2053,15495,2018-09-17,0.02,1
41936,2053,15496,2018-09-17,0.02,1
41937,2053,15497,2018-09-17,0.02,1
41938,2053,15498,2018-09-17,0.02,1
41939,2053,15499,2018-09-17,0.02,1
41940,2053,15500,2018-09-17,0.02,1
41941,1334,14409,2018-09-17,0.4,1
41942,1519,15434,2018-09-17,9.27,1
41943,654,15501,2018-09-17,50.00000000000001,1
41944,2053,15502,2018-09-17,0.03,1
41945,2053,15503,2018-09-17,0.02,1
41946,2053,15430,2018-09-17,0.02,1
41947,2053,15504,2018-09-17,0.02,1
41948,2053,15505,2018-09-17,0.02,1
41949,2053,15506,2018-09-17,0.02,1
41950,2053,15507,2018-09-17,0.02,1
41951,2053,15508,2018-09-17,0.02,1
41952,2053,15509,2018-09-17,0.02,1
41953,2053,15510,2018-09-17,0.02,1
41954,2053,15511,2018-09-17,0.02,1
41955,2053,15512,2018-09-17,0.02,1
41956,2053,15513,2018-09-17,0.02,1
41957,2053,15514,2018-09-17,0.02,1
41958,2053,15515,2018-09-17,0.02,1
41959,2053,15516,2018-09-17,0.02,1
41960,2053,15517,2018-09-17,0.02,1
41961,2053,15518,2018-09-17,0.02,1
41962,2053,15519,2018-09-17,0.02,1
41963,2053,15520,2018-09-17,0.02,1
41964,2053,15521,2018-09-17,0.02,1
41965,2053,15522,2018-09-17,0.02,1
41966,2053,15523,2018-09-17,0.02,1
41967,2053,15524,2018-09-17,0.02,1
41968,2053,15525,2018-09-17,0.02,1
41969,2053,15526,2018-09-17,0.02,1
41970,2053,15527,2018-09-17,0.02,1
41971,2053,15528,2018-09-17,0.02,1
41972,2053,15529,2018-09-17,0.02,1
41973,2053,15530,2018-09-17,0.02,1
41974,2053,15531,2018-09-17,0.02,1
41975,2053,15532,2018-09-17,0.02,1
41976,2053,15533,2018-09-17,0.02,1
41977,2053,15534,2018-09-17,0.02,1
41978,2053,14378,2018-09-17,0.02,1
41979,2053,15535,2018-09-17,0.02,1
41980,2053,15536,2018-09-17,0.02,1
41981,2053,15537,2018-09-17,0.02,1
41982,2053,15538,2018-09-17,0.02,1
41983,2053,15539,2018-09-17,0.02,1
41984,2053,15540,2018-09-17,0.02,1
41985,2053,15541,2018-09-17,0.02,1
41986,2053,15542,2018-09-17,0.02,1
41987,2053,15543,2018-09-17,0.02,1
41988,2053,15544,2018-09-17,0.02,1
41989,2053,15545,2018-09-17,0.02,1
41990,2053,15546,2018-09-17,0.02,1
41991,2053,15547,2018-09-17,0.02,1
41992,2053,15548,2018-09-17,0.02,1
41993,2053,15549,2018-09-17,0.02,1
41994,2053,15550,2018-09-17,0.02,1
41995,2053,15551,2018-09-17,0.02,1
41996,2053,15552,2018-09-17,0.02,1
41997,2053,15553,2018-09-17,0.02,1
41998,2053,15554,2018-09-17,0.02,1
41999,2053,15555,2018-09-17,0.02,1
42000,2053,15556,2018-09-17,0.02,1
42001,2053,15557,2018-09-17,0.02,1
42002,2053,15558,2018-09-17,0.02,1
42003,2053,15559,2018-09-17,0.02,1
42004,2053,15560,2018-09-17,0.02,1
42005,2053,15561,2018-09-17,0.02,1
42006,2053,15562,2018-09-17,0.02,1
42007,2053,15563,2018-09-17,0.02,1
42008,2053,15564,2018-09-17,0.02,1
42009,2053,14896,2018-09-17,0.02,1
42010,2053,15565,2018-09-17,0.02,1
42011,2053,14362,2018-09-17,0.02,1
42012,2053,15566,2018-09-17,0.02,1
42013,2053,14366,2018-09-17,0.02,1
42014,654,15567,2018-09-17,1.0,1
42015,2222,10755,2018-09-17,2.66212439,1
42016,2053,15568,2018-09-17,0.02,1
42017,2053,15569,2018-09-17,0.02,1
42018,2053,15570,2018-09-17,0.02,1
42019,2053,15571,2018-09-17,0.02,1
42020,2053,15572,2018-09-17,0.02,1
42021,2053,15573,2018-09-17,0.02,1
42022,2053,15574,2018-09-17,26.42,1
42023,2222,10755,2018-09-17,2.418276678,1
42024,290,15575,2018-09-17,1.0,1
42025,2053,15576,2018-09-17,0.02,1
42026,2053,15577,2018-09-17,0.02,1
42027,2053,15578,2018-09-17,0.02,1
42028,2053,15579,2018-09-17,0.02,1
42029,2053,15580,2018-09-17,0.02,1
42030,2053,15581,2018-09-17,0.02,1
42031,2053,15582,2018-09-17,0.02,1
42032,2053,15583,2018-09-17,0.02,1
42033,2053,15584,2018-09-17,0.02,1
42034,2053,15585,2018-09-17,0.02,1
42035,2053,15586,2018-09-17,0.02,1
42036,2053,15587,2018-09-17,0.02,1
42037,1334,2152,2018-09-17,20.0,1
42038,1334,15588,2018-09-17,0.2,1
42039,654,15589,2018-09-17,3.0,1
42040,1334,15590,2018-09-17,1.0,1
42041,1519,15591,2018-09-17,0.18,1
